,bh,bh_id,bj,jg_id,jgmc,njdm_id,njmc,xqh_id,zyh,zyh_id,zymc
237,16042002,16042002,环科162,4,环境科学与工程学院,2016,2016,1,420,420,环境科学(0420)
238,16052001,16052001,化工161,5,化学化工学院,2016,2016,1,520,520,化学工程与工艺(0520)
239,16052002,16052002,化工162,5,化学化工学院,2016,2016,1,520,520,化学工程与工艺(0520)
240,16052003,16052003,化工163,5,化学化工学院,2016,2016,1,,,
241,16051001,16051001,化学161,5,化学化工学院,2016,2016,1,514,514,化学(教师教育)(0514)
242,16051002,16051002,化学162,5,化学化工学院,2016,2016,1,516,516,化学(精细化学品化学与技术)(0516)
243,16053001,16053001,食品161,5,化学化工学院,2016,2016,1,532,532,食品科学与工程(食品质量与安全)(0532)
244,16053002,16053002,食品162,5,化学化工学院,2016,2016,1,533,533,食品科学与工程(食品科学与工程)(0533)
245,16061001,16061001,计机161,6,计算机科学与网络工程学院,2016,2016,1,610,610,计算机科学与技术(0610)
246,16061002,16061002,计机162,6,计算机科学与网络工程学院,2016,2016,1,610,610,计算机科学与技术(0610)
247,16063001,16063001,软件161,6,计算机科学与网络工程学院,2016,2016,1,630,630,软件工程(0630)
248,16063002,16063002,软件162,6,计算机科学与网络工程学院,2016,2016,1,630,630,软件工程(0630)
249,16062001,16062001,网络161,6,计算机科学与网络工程学院,2016,2016,1,620,620,网络工程(0620)
250,16062002,16062002,网络162,6,计算机科学与网络工程学院,2016,2016,1,620,620,网络工程(0620)
251,16073001,16073001,电气161,7,机械与电气工程学院,2016,2016,1,733,733,电气工程及其自动化(电力系统自动化)(0733)
252,16073002,16073002,电气162,7,机械与电气工程学院,2016,2016,1,733,733,电气工程及其自动化(电力系统自动化)(0733)
253,16073003,16073003,电气163,7,机械与电气工程学院,2016,2016,1,734,734,电气工程及其自动化(工业自动化)(0734)
254,16073004,16073004,电气164,7,机械与电气工程学院,2016,2016,1,734,734,电气工程及其自动化(工业自动化)(0734)
255,16074001,16074001,电信161,7,机械与电气工程学院,2016,2016,1,741,741,电子信息工程(电子信息工程)(0741)
256,16074002,16074002,电信162,7,机械与电气工程学院,2016,2016,1,741,741,电子信息工程(电子信息工程)(0741)
257,16074003,6C4E9A2212BD56E1E0531F6411AC48C7,电信163,7,机械与电气工程学院,2016,2016,1,743,743,电子信息工程(音视频与艺术照明工程)(0743)
258,16075001,16075001,工业161,7,机械与电气工程学院,2016,2016,1,750,750,工业设计(0750)
259,16072001,16072001,机械161,7,机械与电气工程学院,2016,2016,1,720,720,机械设计制造及其自动化(0720)
260,16072002,16072002,机械162,7,机械与电气工程学院,2016,2016,1,720,720,机械设计制造及其自动化(0720)
261,16072003,16072003,机械163,7,机械与电气工程学院,2016,2016,1,720,720,机械设计制造及其自动化(0720)
262,16072004,16072004,机械164,7,机械与电气工程学院,2016,2016,1,720,720,机械设计制造及其自动化(0720)
263,16076001,16076001,通信161,7,机械与电气工程学院,2016,2016,1,760,760,通信工程(0760)
264,16082001,16082001,教技161,8,教育学院(师范学院),2016,2016,1,820,820,教育技术学(0820)
265,16081301,16081301,教育161,8,教育学院(师范学院),2016,2016,1,813,813,教育学(特殊儿童心理与教育)(0813)
266,16086001,16086001,小教161,8,教育学院(师范学院),2016,2016,1,860,860,小学教育(0860)
267,16083001,16083001,心理161,8,教育学院(师范学院),2016,2016,1,830,830,心理学(0830)
268,16085001,16085001,学前161,8,教育学院(师范学院),2016,2016,1,850,850,学前教育(0850)
269,16084001,16084001,应心161,8,教育学院(师范学院),2016,2016,1,843,843,应用心理学(人力资源测评与开发)(0843)
270,16084002,16084002,应心162,8,教育学院(师范学院),2016,2016,1,845,845,应用心理学(心理咨询与辅导)(0845)
271,16095001,16095001,城规161,9,建筑与城市规划学院,2016,2016,1,950,950,城乡规划(0950)
272,16095002,16095002,城规162,9,建筑与城市规划学院,2016,2016,1,950,950,城乡规划(0950)
273,16091001,16091001,建筑161,9,建筑与城市规划学院,2016,2016,1,910,910,建筑学(0910)
274,16091002,16091002,建筑162,9,建筑与城市规划学院,2016,2016,1,910,910,建筑学(0910)
275,16091003,16091003,建筑163,9,建筑与城市规划学院,2016,2016,1,910,910,建筑学(0910)
276,16097001,16097001,园林161,9,建筑与城市规划学院,2016,2016,1,970,970,风景园林(0970)
277,16097002,16097002,园林162,9,建筑与城市规划学院,2016,2016,1,970,970,风景园林(0970)
278,16103001,16103001,会展161,10,旅游学院(中法旅游学院),2016,2016,1,1030,1030,会展经济与管理(1030)
279,16103002,16103002,会展162,10,旅游学院(中法旅游学院),2016,2016,1,1030,1030,会展经济与管理(1030)
280,16103003,16103003,会展163,10,旅游学院(中法旅游学院),2016,2016,1,1030,1030,会展经济与管理(1030)
281,16101001,16101001,旅游161,10,旅游学院(中法旅游学院),2016,2016,1,1015,1015,旅游管理(旅游企业管理)(1015)
282,16101002,16101002,旅游162,10,旅游学院(中法旅游学院),2016,2016,1,1013,1013,旅游管理(酒店管理)(1013)
283,16101003,7AAA8589C775222FE053206411ACBB44,旅游163,10,旅游学院(中法旅游学院),2016,2016,1,1027,1027,旅游管理(校企协同育人实验班)(1027)
284,16102001,16102001,中法161,10,旅游学院(中法旅游学院),2016,2016,1,1026,1026,旅游管理[中法](1026)
285,16102002,16102002,中法162,10,旅游学院(中法旅游学院),2016,2016,1,1026,1026,旅游管理[中法](1026)
286,16117001,16117001,产品161,11,美术与设计学院,2016,2016,1,1170,1170,产品设计(1170)
287,16117002,16117002,产品162,11,美术与设计学院,2016,2016,1,1170,1170,产品设计(1170)
288,16112001,16112001,动画161,11,美术与设计学院,2016,2016,1,1127,1127,动画(影视动画)(1127)
289,16112002,16112002,动画162,11,美术与设计学院,2016,2016,1,1127,1127,动画(影视动画)(1127)
290,16112003,16112003,动画163,11,美术与设计学院,2016,2016,1,1128,1128,动画(游戏动画)(1128)
291,16118001,16118001,服装161,11,美术与设计学院,2016,2016,1,1181,1181,服装与服饰设计(服装设计)(1181)
292,16118201,16118201,服装162,11,美术与设计学院,2016,2016,1,1182,1182,服装与服饰设计(服装表演与设计)(1182)
293,16113901,16113901,环设161,11,美术与设计学院,2016,2016,1,1139,1139,环境设计(1139)
294,16113902,16113902,环设162,11,美术与设计学院,2016,2016,1,1139,1139,环境设计(1139)
295,16116001,16116001,绘画161,11,美术与设计学院,2016,2016,1,1160,1160,绘画(1160)
296,16111001,16111001,美术161,11,美术与设计学院,2016,2016,1,1111,1111,美术学(教师教育)(1111)
297,16111002,16111002,美术162,11,美术与设计学院,2016,2016,1,1111,1111,美术学(教师教育)(1111)
298,16111003,16111003,美术163,11,美术与设计学院,2016,2016,1,1112,1112,美术学(工艺美术)(1112)
299,16119001,16119001,视觉161,11,美术与设计学院,2016,2016,1,1190,1190,视觉传达设计(1190)
300,16119002,16119002,视觉162,11,美术与设计学院,2016,2016,1,1190,1190,视觉传达设计(1190)
301,16124001,16124001,汉教161,12,人文学院(含十三行研究中心),2016,2016,1,1240,1240,汉语国际教育(1240)
302,16121001,16121001,汉语161,12,人文学院(含十三行研究中心),2016,2016,1,1211,1211,汉语言文学(教师教育)(1211)
303,16121002,16121002,汉语162,12,人文学院(含十三行研究中心),2016,2016,1,1211,1211,汉语言文学(教师教育)(1211)
304,16121003,16121003,汉语163,12,人文学院(含十三行研究中心),2016,2016,1,1211,1211,汉语言文学(教师教育)(1211)
305,16121004,16121004,汉语164,12,人文学院(含十三行研究中心),2016,2016,1,1215,1215,汉语言文学(创作与编辑)(1215)
306,16121005,16121005,汉语165,12,人文学院(含十三行研究中心),2016,2016,1,1216,1216,汉语言文学(戏剧与影视学)(1216)
307,16121006,16121006,汉语166,12,人文学院(含十三行研究中心),2016,2016,1,1212,1212,汉语言文学(文学)(1212)
308,16121007,16121007,汉语167,12,人文学院(含十三行研究中心),2016,2016,1,1213,1213,汉语言文学(应用语言学)(1213)
309,16121008,16121008,汉语168,12,人文学院(含十三行研究中心),2016,2016,1,1214,1214,汉语言文学(秘书学)(1214)
310,16122001,16122001,历史161,12,人文学院(含十三行研究中心),2016,2016,1,1221,1221,历史学(教师教育)(1221)
311,16122002,16122002,历史162,12,人文学院(含十三行研究中心),2016,2016,1,1222,1222,历史学(文化资源开发与利用)(1222)
312,16125001,16125001,预科161,12,人文学院(含十三行研究中心),2016,2016,1,1250,1250,少数民族预科班(1250)
313,16142001,16142001,生工161,14,生命科学学院,2016,2016,1,1420,1420,生物工程(1420)
314,16142002,16142002,生工162,14,生命科学学院,2016,2016,1,1420,1420,生物工程(1420)
315,16143001,16143001,生技161,14,生命科学学院,2016,2016,1,1430,1430,生物技术(1430)
316,16143002,16143002,生技162,14,生命科学学院,2016,2016,1,1430,1430,生物技术(1430)
317,16141001,16141001,生科161,14,生命科学学院,2016,2016,1,1410,1410,生物科学(1410)
318,16141002,16141002,生科162,14,生命科学学院,2016,2016,1,1410,1410,生物科学(1410)
319,16151001,16151001,数学161,15,数学与信息科学学院,2016,2016,1,1513,1513,数学与应用数学(基础数学)(1513)
320,16151002,16151002,数学162,15,数学与信息科学学院,2016,2016,1,1511,1511,数学与应用数学(教师教育)(1511)
321,16151003,16151003,数学163,15,数学与信息科学学院,2016,2016,1,1511,1511,数学与应用数学(教师教育)(1511)
322,16151004,16151004,数学164,15,数学与信息科学学院,2016,2016,1,1514,1514,数学与应用数学(精算学)(1514)
323,16151005,16151005,数学165,15,数学与信息科学学院,2016,2016,1,1512,1512,数学与应用数学(金融数学)(1512)
324,16153001,16153001,信安161,15,数学与信息科学学院,2016,2016,1,1530,1530,信息安全(1530)
325,16152001,16152001,信计161,15,数学与信息科学学院,2016,2016,1,1520,1520,信息与计算科学(1520)
326,16165001,16165001,给排161,16,土木工程学院,2016,2016,1,1650,1650,给排水科学与工程(1650)
327,16165002,16165002,给排162,16,土木工程学院,2016,2016,1,1650,1650,给排水科学与工程(1650)
328,16166001,16166001,建能161,16,土木工程学院,2016,2016,1,1660,1660,建筑环境与能源应用工程(1660)
329,16166002,16166002,建能162,16,土木工程学院,2016,2016,1,1660,1660,建筑环境与能源应用工程(1660)
330,16162001,16162001,交通161,16,土木工程学院,2016,2016,1,1620,1620,交通工程(1620)
331,16161001,16161001,土木161,16,土木工程学院,2016,2016,1,1614,1614,土木工程(结构分析)(1614)
332,16161002,16161002,土木162,16,土木工程学院,2016,2016,1,1613,1613,土木工程(地下建筑工程)(1613)
333,16161003,16161003,土木163,16,土木工程学院,2016,2016,1,1613,1613,土木工程(地下建筑工程)(1613)
334,16161004,16161004,土木164,16,土木工程学院,2016,2016,1,1612,1612,土木工程(道路与桥梁工程)(1612)
335,16161005,16161005,土木165,16,土木工程学院,2016,2016,1,1612,1612,土木工程(道路与桥梁工程)(1612)
336,16161006,16161006,土木166,16,土木工程学院,2016,2016,1,1611,1611,土木工程(建筑工程)(1611)
337,16161007,16161007,土木167,16,土木工程学院,2016,2016,1,1611,1611,土木工程(建筑工程)(1611)
338,16161008,16161008,土木168,16,土木工程学院,2016,2016,1,1611,1611,土木工程(建筑工程)(1611)
339,16161009,16161009,土木169,16,土木工程学院,2016,2016,1,1615,1615,土木工程(福霖班）(1615)
340,16173001,16173001,社体161,17,体育学院,2016,2016,1,1730,1730,社会体育指导与管理(1730)
341,16173002,16173002,社体162,17,体育学院,2016,2016,1,1730,1730,社会体育指导与管理(1730)
342,16171001,16171001,体教161,17,体育学院,2016,2016,1,1710,1710,体育教育(1710)
343,16171002,16171002,体教162,17,体育学院,2016,2016,1,1710,1710,体育教育(1710)
344,16183001,16183001,法语161,18,外国语学院,2016,2016,1,1830,1830,法语(1830)
345,16182001,16182001,日语161,18,外国语学院,2016,2016,1,1820,1820,日语(1820)
346,16181001,16181001,英语161,18,外国语学院,2016,2016,1,1814,1814,英语(教师教育)(1814)
347,16181002,16181002,英语162,18,外国语学院,2016,2016,1,1814,1814,英语(教师教育)(1814)
348,16181003,16181003,英语163,18,外国语学院,2016,2016,1,1814,1814,英语(教师教育)(1814)
349,16181004,16181004,英语164,18,外国语学院,2016,2016,1,1814,1814,英语(教师教育)(1814)
350,16181005,16181005,英语165,18,外国语学院,2016,2016,1,1812,1812,英语(翻译)(1812)
351,16181006,16181006,英语166,18,外国语学院,2016,2016,1,1812,1812,英语(翻译)(1812)
352,16181007,16181007,英语167,18,外国语学院,2016,2016,1,1811,1811,英语(国际商务)(1811)
353,16181008,16181008,英语168,18,外国语学院,2016,2016,1,1811,1811,英语(国际商务)(1811)
354,16181009,16181009,英语169,18,外国语学院,2016,2016,1,1811,1811,英语(国际商务)(1811)
355,16192001,16192001,电子161,19,物理与电子工程学院,2016,2016,1,1923,1923,电子信息科学与技术(物联网技术)(1923)
356,16192002,16192002,电子162,19,物理与电子工程学院,2016,2016,1,1923,1923,电子信息科学与技术(物联网技术)(1923)
357,16194001,16194001,光电161,19,物理与电子工程学院,2016,2016,1,1940,1940,光电信息科学与工程(1940)
358,16194002,16194002,光电162,19,物理与电子工程学院,2016,2016,1,1940,1940,光电信息科学与工程(1940)
359,16191001,16191001,物理161,19,物理与电子工程学院,2016,2016,1,19A5,19A5,物理学(教师教育)(19A5)
360,16191002,16191002,物理162,19,物理与电子工程学院,2016,2016,1,19A5,19A5,物理学(教师教育)(19A5)
361,16195001,16195001,物联161,19,物理与电子工程学院,2016,2016,1,1950,1950,物联网工程(1950)
362,16195002,16195002,物联162,19,物理与电子工程学院,2016,2016,1,1950,1950,物联网工程(1950)
363,16203001,16203001,播音161,20,新闻与传播学院,2016,2016,1,2030,2030,播音与主持艺术(2030)
364,16203002,16203002,播音162,20,新闻与传播学院,2016,2016,1,2030,2030,播音与主持艺术(2030)
365,16203003,16203003,播音163,20,新闻与传播学院,2016,2016,1,2030,2030,播音与主持艺术(2030)
366,16204001,16204001,广编161,20,新闻与传播学院,2016,2016,1,2040,2040,广播电视编导(2040)
367,16204002,16204002,广编162,20,新闻与传播学院,2016,2016,1,2040,2040,广播电视编导(2040)
368,16204003,16204003,广编163,20,新闻与传播学院,2016,2016,1,2040,2040,广播电视编导(2040)
369,16204004,6E8560F4504B7BEFE053206411ACEA3D,广编164,20,新闻与传播学院,2016,2016,1,2041,2041,广播电视编导(校企协同育人实验班)(2041)
370,16205001,16205001,广电161,20,新闻与传播学院,2016,2016,1,2050,2050,广播电视学(2050)
371,16205002,16205002,广电162,20,新闻与传播学院,2016,2016,1,2050,2050,广播电视学(2050)
372,16202001,16202001,广告161,20,新闻与传播学院,2016,2016,1,2020,2020,广告学(2020)
373,16206001,16206001,媒体161,20,新闻与传播学院,2016,2016,1,2060,2060,网络与新媒体(2060)
374,16212001,16212001,舞蹈161,21,音乐舞蹈学院,2016,2016,1,2121,2121,舞蹈编导(教师教育)(2121)
375,16212002,16212002,舞蹈162,21,音乐舞蹈学院,2016,2016,1,2122,2122,舞蹈编导(编导)(2122)
376,16211001,16211001,音乐161,21,音乐舞蹈学院,2016,2016,1,2110,2110,音乐学(2110)
377,16211002,16211002,音乐162,21,音乐舞蹈学院,2016,2016,1,2110,2110,音乐学(2110)
378,16211003,16211003,音乐163,21,音乐舞蹈学院,2016,2016,1,2110,2110,音乐学(2110)
379,16631001,16631001,思教161,63,马克思主义学院(政治与公民教育学院),2016,2016,1,6310,6310,思想政治教育(6310)
380,16641001,16641001,国贸161,64,经济与统计学院,2016,2016,1,6410,6410,国际经济与贸易(6410)
381,16641002,16641002,国贸162,64,经济与统计学院,2016,2016,1,6410,6410,国际经济与贸易(6410)
382,16641003,16641003,国贸163,64,经济与统计学院,2016,2016,1,6410,6410,国际经济与贸易(6410)
383,16641004,16641004,国贸164,64,经济与统计学院,2016,2016,1,6410,6410,国际经济与贸易(6410)
384,16643001,16643001,会计161,64,经济与统计学院,2016,2016,1,6430,6430,会计学(6430)
385,16643002,16643002,会计162,64,经济与统计学院,2016,2016,1,6430,6430,会计学(6430)
386,16643003,16643003,会计163,64,经济与统计学院,2016,2016,1,6430,6430,会计学(6430)
387,16643004,16643004,会计164,64,经济与统计学院,2016,2016,1,6430,6430,会计学(6430)
388,16646001,16646001,金工161,64,经济与统计学院,2016,2016,1,6460,6460,金融工程(6460)
389,16642001,16642001,金融161,64,经济与统计学院,2016,2016,1,6420,6420,金融学(6420)
390,16642002,16642002,金融162,64,经济与统计学院,2016,2016,1,6420,6420,金融学(6420)
391,16642003,16642003,金融163,64,经济与统计学院,2016,2016,1,6420,6420,金融学(6420)
392,16642004,16642004,金融164,64,经济与统计学院,2016,2016,1,6420,6420,金融学(6420)
393,16645001,16645001,经济161,64,经济与统计学院,2016,2016,1,6450,6450,经济学(6450)
394,16644001,16644001,统计161,64,经济与统计学院,2016,2016,1,6440,6440,统计学(6440)
395,16658001,16658001,电商161,65,工商管理学院,2016,2016,1,6580,6580,电子商务(6580)
396,16658002,16658002,电商162,65,工商管理学院,2016,2016,1,6580,6580,电子商务(6580)
397,16651001,16651001,房产161,65,工商管理学院,2016,2016,1,6510,6510,房地产开发与管理(6510)
398,16654001,16654001,工程161,65,工商管理学院,2016,2016,1,6541,6541,工程管理(投资与造价管理)(6541)
399,16654002,16654002,工程162,65,工商管理学院,2016,2016,1,6541,6541,工程管理(投资与造价管理)(6541)
400,16654003,7AA97C1882277824E053206411AC3135,工程163,65,工商管理学院,2016,2016,1,6543,6543,工程管理(物业管理)(6543)
401,16655001,16655001,工商161,65,工商管理学院,2016,2016,1,6550,6550,工商管理(6550)
402,16655002,16655002,工商162,65,工商管理学院,2016,2016,1,6550,6550,工商管理(6550)
403,16655003,16655003,工商163,65,工商管理学院,2016,2016,1,6550,6550,工商管理(6550)
404,16657001,16657001,人力161,65,工商管理学院,2016,2016,1,6570,6570,人力资源管理(6570)
405,16657002,16657002,人力162,65,工商管理学院,2016,2016,1,6570,6570,人力资源管理(6570)
406,16656001,16656001,市场161,65,工商管理学院,2016,2016,1,6560,6560,市场营销(6560)
407,16656002,16656002,市场162,65,工商管理学院,2016,2016,1,6560,6560,市场营销(6560)
408,16659001,16659001,物流161,65,工商管理学院,2016,2016,1,6590,6590,物流管理(6590)
409,16659002,16659002,物流162,65,工商管理学院,2016,2016,1,6590,6590,物流管理(6590)
410,16652001,16652001,物业161,65,工商管理学院,2016,2016,1,,,
411,16661003,16661003,工卫161,66,卫斯理安学院,2016,2016,1,6612,6612,工商管理(卫斯理安)(6612)
412,16661002,16661002,经卫161,66,卫斯理安学院,2016,2016,1,6611,6611,经济学(卫斯理安)(6611)
413,16661001,16661001,卫斯161,66,卫斯理安学院,2016,2016,1,,,
414,16661004,16661004,应卫161,66,卫斯理安学院,2016,2016,1,6613,6613,应用心理学(卫斯理安)(6613)
415,16300101,16300101,法学（二）161,30,第二专业,2016,2016,1,3001,3001,法学(二)(3001)
416,16301201,16301201,房产（二）161,30,第二专业,2016,2016,1,,,
417,16300701,16300701,工商（二）161,30,第二专业,2016,2016,1,,,
418,16301101,16301101,广告（二）161,30,第二专业,2016,2016,1,3011,3011,广告学（二）(3011)
419,16300901,16300901,会计（二）161,30,第二专业,2016,2016,1,3009,3009,会计学(二)(3009)
420,16301001,16301001,金融（二）161,30,第二专业,2016,2016,1,3010,3010,金融学(二)(3010)
421,16301501,16301501,软件（二）161,30,第二专业,2016,2016,1,3015,3015,软件工程（二）(3015)
422,16300501,16300501,英语（二）161,30,第二专业,2016,2016,1,3005,3005,英语(二)(3005)
423,16300502,16300502,英语（二）162,30,第二专业,2016,2016,1,3005,3005,英语(二)(3005)
424,16300503,16300503,英语（二）163,30,第二专业,2016,2016,1,3005,3005,英语(二)(3005)
425,16300504,16300504,英语（二）164,30,第二专业,2016,2016,1,3005,3005,英语(二)(3005)
426,16300801,16300801,应心（二）161,30,第二专业,2016,2016,1,3008,3008,应用心理学(二)(3008)
427,17015001,17015001,地规171,1,地理科学学院,2017,2017,1,151,151,人文地理与城乡规划(不动产)(0151)
428,17015002,17015002,地规172,1,地理科学学院,2017,2017,1,151,151,人文地理与城乡规划(不动产)(0151)
429,17011001,17011001,地理171,1,地理科学学院,2017,2017,1,110,110,地理科学(0110)
430,17011002,17011002,地理172,1,地理科学学院,2017,2017,1,110,110,地理科学(0110)
431,17014001,17014001,地信171,1,地理科学学院,2017,2017,1,140,140,地理信息科学(0140)
432,17017001,17017001,土地171,1,地理科学学院,2017,2017,1,170,170,土地资源管理(0170)
433,17021001,17021001,法学171,2,法学院(律师学院)(含检察理论研究中心),2017,2017,1,212,212,法学(律师)(0212)
434,17021002,17021002,法学172,2,法学院(律师学院)(含检察理论研究中心),2017,2017,1,210,210,法学(0210)
435,17021003,17021003,法学173,2,法学院(律师学院)(含检察理论研究中心),2017,2017,1,210,210,法学(0210)
436,17021004,17021004,法学174,2,法学院(律师学院)(含检察理论研究中心),2017,2017,1,210,210,法学(0210)
437,17021005,17021005,法学175,2,法学院(律师学院)(含检察理论研究中心),2017,2017,1,210,210,法学(0210)
438,17021006,17021006,法学176,2,法学院(律师学院)(含检察理论研究中心),2017,2017,1,210,210,法学(0210)
439,17021007,7AAA8589C7AF222FE053206411ACBB44,法学177,2,法学院(律师学院)(含检察理论研究中心),2017,2017,1,210,210,法学(0210)
440,17034001,17034001,公共171,3,公共管理学院(含廉政研究中心),2017,2017,1,340,340,公共事业管理(0340)
441,17033401,17033401,公共高171,3,公共管理学院(含廉政研究中心),2017,2017,1,334,334,公共事业管理（高水平运动员）(0334)
442,17031001,17031001,社工171,3,公共管理学院(含廉政研究中心),2017,2017,1,310,310,社会工作(0310)
443,17035001,17035001,社会171,3,公共管理学院(含廉政研究中心),2017,2017,1,350,350,社会学(0350)
444,17033001,17033001,行政171,3,公共管理学院(含廉政研究中心),2017,2017,1,330,330,行政管理(0330)
445,17033002,17033002,行政172,3,公共管理学院(含廉政研究中心),2017,2017,1,330,330,行政管理(0330)
446,17033003,17033003,行政173,3,公共管理学院(含廉政研究中心),2017,2017,1,330,330,行政管理(0330)
447,17041001,17041001,环工171,4,环境科学与工程学院,2017,2017,1,410,410,环境工程(0410)
448,17041002,17041002,环工172,4,环境科学与工程学院,2017,2017,1,410,410,环境工程(0410)
449,17042001,17042001,环科171,4,环境科学与工程学院,2017,2017,1,420,420,环境科学(0420)
450,17042002,17042002,环科172,4,环境科学与工程学院,2017,2017,1,420,420,环境科学(0420)
451,17052001,17052001,化工171,5,化学化工学院,2017,2017,1,520,520,化学工程与工艺(0520)
452,17052002,17052002,化工172,5,化学化工学院,2017,2017,1,520,520,化学工程与工艺(0520)
453,17052003,17052003,化工173,5,化学化工学院,2017,2017,1,520,520,化学工程与工艺(0520)
454,17051001,17051001,化学171,5,化学化工学院,2017,2017,1,514,514,化学(教师教育)(0514)
455,17051002,17051002,化学172,5,化学化工学院,2017,2017,1,516,516,化学(精细化学品化学与技术)(0516)
456,17051003,17051003,化学173,5,化学化工学院,2017,2017,1,515,515,化学(功能材料化学)(0515)
457,17053001,17053001,食品171,5,化学化工学院,2017,2017,1,530,530,食品科学与工程(0530)
458,17053002,17053002,食品172,5,化学化工学院,2017,2017,1,530,530,食品科学与工程(0530)
459,17061001,17061001,计科171,6,计算机科学与网络工程学院,2017,2017,1,610,610,计算机科学与技术(0610)
460,17061002,17061002,计科172,6,计算机科学与网络工程学院,2017,2017,1,610,610,计算机科学与技术(0610)
461,17061003,17061003,计科173,6,计算机科学与网络工程学院,2017,2017,1,610,610,计算机科学与技术(0610)
462,17061004,17061004,计科174,6,计算机科学与网络工程学院,2017,2017,1,610,610,计算机科学与技术(0610)
463,17063001,17063001,软件171,6,计算机科学与网络工程学院,2017,2017,1,630,630,软件工程(0630)
464,17063002,17063002,软件172,6,计算机科学与网络工程学院,2017,2017,1,630,630,软件工程(0630)
465,17063003,17063003,软件173,6,计算机科学与网络工程学院,2017,2017,1,630,630,软件工程(0630)
466,17063004,17063004,软件174,6,计算机科学与网络工程学院,2017,2017,1,630,630,软件工程(0630)
467,17062001,17062001,网络171,6,计算机科学与网络工程学院,2017,2017,1,620,620,网络工程(0620)
468,17062002,17062002,网络172,6,计算机科学与网络工程学院,2017,2017,1,620,620,网络工程(0620)
469,17062003,17062003,网络173,6,计算机科学与网络工程学院,2017,2017,1,620,620,网络工程(0620)
470,17073001,17073001,电气171,7,机械与电气工程学院,2017,2017,1,730,730,电气工程及其自动化(0730)
